timestamp,open,high,low,close,volume
1748214840,108995.0,109010.0,108946.0,108949.0,0.06164313
1748214900,108964.0,108982.0,108964.0,108982.0,0.0066679
1748214960,108965.0,108965.0,108949.0,108953.0,1.00180314
1748215020,108978.0,109003.0,108978.0,109002.0,0.000763
1748215080,109022.0,109022.0,108925.0,108925.0,1.00342514
1748215140,108883.0,108907.0,108798.0,108845.0,1.18140612
1748215200,108882.0,108934.0,108882.0,108934.0,0.01451617
1748215260,108888.0,108889.0,108832.0,108832.0,0.34471806
1748215320,108794.0,108794.0,108782.0,108782.0,0.26902621
1748215380,108786.0,108790.0,108784.0,108790.0,0.23747932
1748215440,108791.0,108850.0,108791.0,108850.0,0.19218313
1748215500,108883.0,108905.0,108883.0,108895.0,0.30149281
1748215560,108794.0,108796.0,108788.0,108788.0,0.07122219
1748215620,108795.0,108811.0,108777.0,108796.0,0.26068013
1748215680,108778.0,108778.0,108650.0,108655.0,27.64235977
1748215740,108687.0,108730.0,108687.0,108691.0,0.32314664
1748215800,108673.0,108728.0,108672.0,108728.0,0.56561391
1748215860,108701.0,108749.0,108690.0,108722.0,0.65516234
1748215920,108765.0,108774.0,108759.0,108760.0,0.20144747
1748215980,108760.0,108795.0,108753.0,108795.0,0.14379506
1748216040,108812.0,108812.0,108781.0,108783.0,0.11118969
1748216100,108772.0,108824.0,108772.0,108777.0,0.30287323
1748216160,108777.0,108777.0,108738.0,108738.0,0.00490459
1748216220,108747.0,108761.0,108747.0,108748.0,1.00731057
1748216280,108731.0,108732.0,108731.0,108732.0,0.03076077
1748216340,108752.0,108827.0,108752.0,108827.0,0.00242278
1748216400,108873.0,108888.0,108873.0,108888.0,0.20312519
1748216460,108972.0,109033.0,108972.0,109033.0,0.681211
1748216520,109112.0,109112.0,108973.0,108990.0,1.03469155
1748216580,108970.0,108987.0,108952.0,108952.0,0.08698442
1748216640,108959.0,108959.0,108959.0,108959.0,0.09337879
1748216700,108938.0,108954.0,108937.0,108954.0,0.00410371
1748216760,108937.0,109017.0,108937.0,108996.0,0.05843829
1748216820,108957.0,108961.0,108928.0,108943.0,0.17662379
1748216880,108952.0,108965.0,108944.0,108965.0,0.56851851
1748216940,108894.0,108914.0,108894.0,108911.0,0.13954184
1748217000,108911.0,108943.0,108911.0,108936.0,0.05325117
1748217060,108935.0,108947.0,108935.0,108947.0,0.06725974
1748217120,108947.0,108947.0,108947.0,108947.0,0.0
1748217180,108928.0,108929.0,108899.0,108899.0,0.18153912
1748217240,108901.0,108901.0,108901.0,108901.0,0.00036352
1748217300,108898.0,108931.0,108880.0,108931.0,0.00576667
1748217360,108938.0,109068.0,108931.0,109068.0,0.01850467
1748217420,109068.0,109124.0,109068.0,109102.0,0.0785731
1748217480,109047.0,109050.0,109034.0,109034.0,0.45093989
1748217540,109036.0,109068.0,109036.0,109068.0,0.02423112
1748217600,109114.0,109114.0,109003.0,109003.0,0.0952997
1748217660,108951.0,108951.0,108945.0,108945.0,0.120104
1748217720,109000.0,109032.0,109000.0,109029.0,0.03168167
1748217780,109042.0,109042.0,108992.0,108992.0,0.07879728
1748217840,109000.0,109000.0,108963.0,108963.0,0.88467963
1748217900,109000.0,109000.0,109000.0,109000.0,0.00018
1748217960,109000.0,109000.0,108999.0,109000.0,0.41551534
1748218020,109000.0,109000.0,108936.0,108936.0,0.27550735
1748218080,108964.0,109000.0,108955.0,109000.0,0.11688519
1748218140,109000.0,109000.0,108976.0,109000.0,0.02087096
1748218200,108993.0,108993.0,108990.0,108990.0,0.001768
1748218260,108989.0,108989.0,108958.0,108958.0,0.00846572
1748218320,108963.0,108964.0,108957.0,108963.0,0.00219995
1748218380,108964.0,108992.0,108963.0,108992.0,0.38492242
1748218440,108975.0,108979.0,108975.0,108979.0,0.0335239
1748218500,108999.0,109000.0,108999.0,109000.0,3.76288166
1748218560,109000.0,109111.0,109000.0,109075.0,4.65398718
1748218620,109105.0,109105.0,109084.0,109084.0,0.12381681
1748218680,109015.0,109015.0,109015.0,109015.0,0.03613108
1748218740,109000.0,109004.0,109000.0,109004.0,0.00301692
1748218800,109019.0,109019.0,108993.0,108995.0,0.02050185
1748218860,108997.0,108997.0,108978.0,108986.0,0.01802481
1748218920,108980.0,108980.0,108976.0,108976.0,0.04841038
1748218980,108980.0,108985.0,108973.0,108976.0,0.15222672
1748219040,108969.0,108972.0,108969.0,108969.0,0.04051497
1748219100,108971.0,108971.0,108971.0,108971.0,0.00367214
1748219160,108970.0,108970.0,108951.0,108968.0,0.11041903
1748219220,108967.0,108967.0,108769.0,108769.0,0.00360095
1748219280,108759.0,108781.0,108759.0,108781.0,0.00512998
1748219340,108803.0,108803.0,108786.0,108786.0,0.04604547
1748219400,108899.0,108899.0,108867.0,108867.0,0.07069012
1748219460,108861.0,108861.0,108860.0,108860.0,0.005529
1748219520,108866.0,108866.0,108866.0,108866.0,0.000484
1748219580,108870.0,108873.0,108870.0,108873.0,0.003827
1748219640,108944.0,108998.0,108927.0,108998.0,0.06769009
1748219700,108989.0,109000.0,108981.0,108996.0,0.11517635
1748219760,108981.0,108981.0,108952.0,108952.0,0.20404192
1748219820,108960.0,108976.0,108952.0,108975.0,0.03314808
1748219880,108995.0,109089.0,108995.0,109089.0,0.07470667
1748219940,109118.0,109227.0,109118.0,109227.0,0.14829059
1748220000,109299.0,109312.0,109246.0,109255.0,1.03526821
1748220060,109276.0,109294.0,109276.0,109294.0,0.04914238
1748220120,109294.0,109348.0,109294.0,109348.0,0.05303327
1748220180,109240.0,109276.0,109240.0,109276.0,0.04707047
1748220240,109238.0,109244.0,109238.0,109243.0,0.00209
1748220300,109270.0,109274.0,109266.0,109266.0,0.100307
1748220360,109251.0,109265.0,109251.0,109265.0,0.00180378
1748220420,109294.0,109340.0,109289.0,109333.0,0.00895737
1748220480,109345.0,109415.0,109325.0,109384.0,0.16274696
1748220540,109308.0,109308.0,109247.0,109252.0,0.07507397
1748220600,109235.0,109235.0,109204.0,109218.0,0.00377135
1748220660,109231.0,109231.0,109222.0,109223.0,0.092375
1748220720,109227.0,109440.0,109227.0,109440.0,0.311876
1748220780,109448.0,109489.0,109393.0,109393.0,0.08567096
1748220840,109334.0,109340.0,109313.0,109313.0,0.1080101
1748220900,109318.0,109340.0,109318.0,109340.0,0.01009398
1748220960,109355.0,109448.0,109355.0,109448.0,0.02714017
1748221020,109438.0,109540.0,109438.0,109533.0,0.13257431
1748221080,109480.0,109536.0,109473.0,109536.0,0.09921458
1748221140,109537.0,109651.0,109536.0,109637.0,0.31091948
1748221200,109596.0,109749.0,109596.0,109673.0,2.08235962
1748221260,109667.0,109720.0,109634.0,109634.0,0.1111014
1748221320,109630.0,109719.0,109630.0,109719.0,0.061548
1748221380,109750.0,109843.0,109727.0,109796.0,0.65274525
1748221440,109652.0,109652.0,109622.0,109622.0,0.00104504
1748221500,109591.0,109591.0,109552.0,109552.0,0.00236748
1748221560,109492.0,109492.0,109458.0,109458.0,0.13651417
1748221620,109436.0,109441.0,109435.0,109436.0,0.07297407
1748221680,109463.0,109469.0,109440.0,109440.0,0.14838537
1748221740,109408.0,109408.0,109403.0,109407.0,0.01039507
1748221800,109435.0,109468.0,109435.0,109461.0,0.01591581
1748221860,109454.0,109454.0,109445.0,109445.0,0.0066499
1748221920,109364.0,109369.0,109343.0,109369.0,1.03093821
1748221980,109370.0,109406.0,109370.0,109406.0,0.28021505
1748222040,109401.0,109434.0,109390.0,109434.0,0.45412384
1748222100,109439.0,109452.0,109439.0,109452.0,0.16858152
1748222160,109479.0,109479.0,109435.0,109439.0,0.07495337
1748222220,109342.0,109350.0,109341.0,109349.0,5.82709803
1748222280,109350.0,109441.0,109350.0,109397.0,0.03575899
1748222340,109395.0,109395.0,109379.0,109379.0,0.18681976
1748222400,109315.0,109345.0,109304.0,109345.0,0.1134155
1748222460,109340.0,109340.0,109324.0,109324.0,0.001168
1748222520,109312.0,109327.0,109312.0,109325.0,0.03894674
1748222580,109325.0,109363.0,109324.0,109363.0,0.03618588
1748222640,109358.0,109367.0,109358.0,109367.0,0.27644272
1748222700,109365.0,109424.0,109365.0,109411.0,0.128813
1748222760,109469.0,109506.0,109426.0,109428.0,0.1618468
1748222820,109472.0,109513.0,109472.0,109513.0,0.09052355
1748222880,109505.0,109505.0,109479.0,109479.0,0.13056374
1748222940,109479.0,109479.0,109374.0,109374.0,0.20550349
1748223000,109374.0,109374.0,109360.0,109373.0,0.00176442
1748223060,109417.0,109417.0,109379.0,109379.0,0.00456337
1748223120,109305.0,109305.0,109297.0,109304.0,1.47788962
1748223180,109304.0,109304.0,109302.0,109303.0,0.00625961
1748223240,109295.0,109346.0,109278.0,109337.0,5.94294309
1748223300,109339.0,109381.0,109339.0,109381.0,0.05041559
1748223360,109477.0,109477.0,109466.0,109466.0,0.00910501
1748223420,109479.0,109492.0,109457.0,109492.0,0.003319
1748223480,109587.0,109587.0,109587.0,109587.0,0.09336455
1748223540,109566.0,109576.0,109559.0,109561.0,1.16545181
1748223600,109560.0,109638.0,109560.0,109638.0,0.03973608
1748223660,109700.0,109700.0,109700.0,109700.0,0.08
1748223720,109689.0,109738.0,109689.0,109697.0,0.31078139
1748223780,109757.0,109810.0,109757.0,109810.0,0.08131388
1748223840,109767.0,109767.0,109758.0,109758.0,0.0042964
1748223900,109702.0,109765.0,109702.0,109750.0,0.1891438
1748223960,109725.0,109725.0,109725.0,109725.0,0.00123641
1748224020,109739.0,109777.0,109739.0,109777.0,0.02994252
1748224080,109837.0,109850.0,109837.0,109848.0,43.54049371
1748224140,109848.0,109865.0,109798.0,109798.0,1.18159312
1748224200,109764.0,109804.0,109764.0,109769.0,0.34171043
1748224260,109768.0,109813.0,109768.0,109802.0,0.15720888
1748224320,109767.0,109767.0,109660.0,109695.0,14.50957806
1748224380,109654.0,109654.0,109593.0,109593.0,0.13574209
1748224440,109574.0,109597.0,109574.0,109596.0,0.10211423
1748224500,109584.0,109599.0,109584.0,109591.0,0.10732334
1748224560,109581.0,109582.0,109574.0,109581.0,0.13550586
1748224620,109575.0,109603.0,109572.0,109572.0,5.82756042
1748224680,109546.0,109546.0,109499.0,109539.0,0.38089178
1748224740,109575.0,109605.0,109574.0,109605.0,0.00406313
1748224800,109586.0,109595.0,109542.0,109542.0,0.05884217
1748224860,109521.0,109610.0,109521.0,109609.0,0.027902
1748224920,109609.0,109609.0,109545.0,109582.0,0.0249636
1748224980,109604.0,109696.0,109604.0,109696.0,0.00199898
1748225040,109698.0,109791.0,109677.0,109791.0,0.008135
1748225100,109829.0,109829.0,109771.0,109771.0,0.17299016
1748225160,109674.0,109687.0,109606.0,109606.0,0.00476
1748225220,109581.0,109601.0,109581.0,109601.0,0.00025061
1748225280,109598.0,109598.0,109573.0,109598.0,0.00562342
1748225340,109635.0,109654.0,109614.0,109620.0,0.40567995
1748225400,109646.0,109685.0,109640.0,109680.0,0.05404982
1748225460,109679.0,109679.0,109652.0,109652.0,0.00969667
1748225520,109649.0,109649.0,109587.0,109649.0,0.02248501
1748225580,109610.0,109613.0,109610.0,109613.0,0.03916079
1748225640,109594.0,109594.0,109575.0,109575.0,0.01163056
1748225700,109575.0,109575.0,109544.0,109547.0,0.3489264
1748225760,109550.0,109555.0,109550.0,109555.0,0.005366
1748225820,109553.0,109642.0,109553.0,109642.0,0.002116
1748225880,109645.0,109692.0,109645.0,109692.0,0.01696884
1748225940,109655.0,109655.0,109655.0,109655.0,4.521e-05
1748226000,109674.0,109691.0,109647.0,109647.0,0.36386185
1748226060,109676.0,109753.0,109676.0,109753.0,0.006198
1748226120,109763.0,109763.0,109732.0,109732.0,0.0913846
1748226180,109713.0,109717.0,109713.0,109717.0,0.00163372
1748226240,109707.0,109735.0,109707.0,109715.0,0.02816741
1748226300,109676.0,109676.0,109670.0,109674.0,0.19016018
1748226360,109670.0,109682.0,109670.0,109674.0,0.08532755
1748226420,109594.0,109651.0,109578.0,109651.0,0.01072796
1748226480,109634.0,109640.0,109583.0,109583.0,0.01528
1748226540,109541.0,109585.0,109540.0,109580.0,0.04791517
1748226600,109576.0,109578.0,109540.0,109540.0,0.00154
1748226660,109534.0,109534.0,109516.0,109516.0,0.56121298
1748226720,109485.0,109486.0,109395.0,109395.0,0.00534946
1748226780,109397.0,109405.0,109389.0,109389.0,0.00088531
1748226840,109409.0,109441.0,109409.0,109434.0,0.03382307
1748226900,109421.0,109430.0,109415.0,109417.0,0.00318959
1748226960,109390.0,109396.0,109352.0,109352.0,0.31966804
1748227020,109347.0,109349.0,109333.0,109345.0,0.34852855
1748227080,109315.0,109318.0,109303.0,109318.0,0.00460435
1748227140,109340.0,109350.0,109310.0,109310.0,0.25603039
1748227200,109316.0,109317.0,109281.0,109306.0,0.00691127
1748227260,109306.0,109350.0,109306.0,109350.0,0.38915617
1748227320,109332.0,109364.0,109332.0,109357.0,0.1052378
1748227380,109353.0,109399.0,109353.0,109390.0,0.00757974
1748227440,109388.0,109388.0,109351.0,109351.0,0.244494
1748227500,109355.0,109355.0,109354.0,109354.0,0.00483381
1748227560,109305.0,109305.0,109305.0,109305.0,0.08
1748227620,109302.0,109302.0,109301.0,109301.0,0.000333
1748227680,109239.0,109280.0,109239.0,109280.0,0.45541814
1748227740,109309.0,109349.0,109309.0,109334.0,0.00267737
1748227800,109359.0,109360.0,109350.0,109350.0,0.000814
1748227860,109350.0,109350.0,109350.0,109350.0,0.0
1748227920,109351.0,109360.0,109351.0,109360.0,0.00124053
1748227980,109380.0,109498.0,109380.0,109490.0,0.00804348
1748228040,109490.0,109490.0,109490.0,109490.0,0.0
1748228100,109475.0,109475.0,109475.0,109475.0,9.112e-05
1748228160,109462.0,109462.0,109403.0,109403.0,0.3766717
1748228220,109422.0,109422.0,109422.0,109422.0,0.00027145
1748228280,109430.0,109431.0,109430.0,109431.0,0.0114
1748228340,109438.0,109438.0,109437.0,109437.0,0.00344285
1748228400,109438.0,109438.0,109409.0,109409.0,0.00549819
1748228460,109411.0,109436.0,109387.0,109387.0,0.054187
1748228520,109397.0,109422.0,109330.0,109330.0,0.01776623
1748228580,109377.0,109378.0,109371.0,109376.0,0.25933481
1748228640,109352.0,109353.0,109337.0,109349.0,0.006233
1748228700,109375.0,109429.0,109372.0,109429.0,0.089408
1748228760,109429.0,109429.0,109395.0,109404.0,3.72648957
1748228820,109389.0,109389.0,109347.0,109357.0,0.0636959
1748228880,109350.0,109362.0,109348.0,109348.0,0.01627551
1748228940,109352.0,109365.0,109352.0,109365.0,0.001911
1748229000,109364.0,109364.0,109353.0,109353.0,0.018209
1748229060,109339.0,109356.0,109339.0,109356.0,0.03204402
1748229120,109340.0,109386.0,109340.0,109377.0,0.05528422
1748229180,109378.0,109381.0,109378.0,109381.0,0.00058664
1748229240,109385.0,109409.0,109379.0,109379.0,0.28787604
1748229300,109369.0,109385.0,109367.0,109368.0,0.006031
1748229360,109370.0,109373.0,109368.0,109373.0,0.006232
1748229420,109372.0,109373.0,109368.0,109371.0,0.05407549
1748229480,109366.0,109367.0,109326.0,109350.0,0.27562972
1748229540,109337.0,109337.0,109337.0,109337.0,0.000433
1748229600,109421.0,109430.0,109421.0,109427.0,0.00393121
1748229660,109427.0,109445.0,109427.0,109445.0,0.01033
1748229720,109454.0,109632.0,109454.0,109632.0,1.96949505
1748229780,109633.0,109633.0,109582.0,109615.0,0.092177
1748229840,109616.0,109616.0,109591.0,109591.0,0.0057341
1748229900,109631.0,109679.0,109631.0,109678.0,0.00102457
1748229960,109645.0,109659.0,109645.0,109659.0,0.02282
1748230020,109660.0,109738.0,109659.0,109712.0,0.18673445
1748230080,109725.0,109734.0,109724.0,109730.0,0.010364
1748230140,109715.0,109715.0,109670.0,109677.0,0.26351852
1748230200,109695.0,109695.0,109650.0,109651.0,0.01346563
1748230260,109653.0,109660.0,109635.0,109639.0,0.00510591
1748230320,109638.0,109638.0,109611.0,109620.0,0.26366107
1748230380,109617.0,109664.0,109612.0,109664.0,0.397845
1748230440,109739.0,109746.0,109703.0,109704.0,0.10429948
1748230500,109716.0,109716.0,109627.0,109627.0,0.06900683
1748230560,109633.0,109691.0,109633.0,109691.0,0.28100531
1748230620,109676.0,109774.0,109676.0,109774.0,1.4371179
1748230680,109750.0,109750.0,109739.0,109739.0,0.007703
1748230740,109734.0,109734.0,109726.0,109726.0,0.29952544
1748230800,109727.0,109733.0,109727.0,109733.0,0.07083518
1748230860,109732.0,109732.0,109674.0,109674.0,0.02837413
1748230920,109674.0,109682.0,109670.0,109681.0,0.87249074
1748230980,109719.0,109720.0,109715.0,109720.0,0.02793
1748231040,109715.0,109718.0,109711.0,109711.0,0.00173611
1748231100,109723.0,109748.0,109723.0,109736.0,0.0057407
1748231160,109713.0,109776.0,109713.0,109775.0,0.06443256
1748231220,109774.0,109800.0,109774.0,109799.0,0.65962908
1748231280,109753.0,109753.0,109701.0,109714.0,0.24191775
1748231340,109732.0,109732.0,109701.0,109702.0,0.01129378
1748231400,109703.0,109704.0,109673.0,109673.0,0.02136299
1748231460,109667.0,109684.0,109667.0,109683.0,0.00501556
1748231520,109686.0,109689.0,109673.0,109680.0,0.14031522
1748231580,109683.0,109727.0,109679.0,109679.0,0.03708201
1748231640,109686.0,109687.0,109667.0,109667.0,0.244623
1748231700,109667.0,109679.0,109667.0,109672.0,0.0168137
1748231760,109639.0,109662.0,109639.0,109662.0,0.00554049
1748231820,109647.0,109647.0,109639.0,109640.0,0.00303159
1748231880,109641.0,109684.0,109641.0,109684.0,0.01488265
1748231940,109665.0,109678.0,109665.0,109678.0,0.00448222
1748232000,109678.0,109719.0,109678.0,109696.0,0.0276799
1748232060,109697.0,109697.0,109680.0,109680.0,0.00099585
1748232120,109662.0,109662.0,109640.0,109641.0,0.02504
1748232180,109641.0,109641.0,109628.0,109639.0,0.45192637
1748232240,109628.0,109647.0,109596.0,109647.0,0.21598171
1748232300,109648.0,109652.0,109648.0,109652.0,0.004124
1748232360,109649.0,109649.0,109648.0,109648.0,0.001604
1748232420,109639.0,109640.0,109623.0,109623.0,0.15050987
1748232480,109625.0,109678.0,109625.0,109678.0,0.01284185
1748232540,109656.0,109713.0,109656.0,109710.0,0.004037
1748232600,109714.0,109737.0,109713.0,109728.0,0.52701
1748232660,109705.0,109705.0,109584.0,109605.0,0.03371428
1748232720,109607.0,109607.0,109593.0,109604.0,0.06364775
1748232780,109604.0,109605.0,109590.0,109590.0,0.07198202
1748232840,109585.0,109585.0,109583.0,109584.0,0.006626
1748232900,109584.0,109584.0,109558.0,109558.0,0.01994662
1748232960,109559.0,109582.0,109557.0,109581.0,0.13033376
1748233020,109579.0,109595.0,109575.0,109582.0,0.004388
1748233080,109605.0,109634.0,109605.0,109623.0,0.04282773
1748233140,109656.0,109680.0,109656.0,109675.0,0.00921685
1748233200,109708.0,109708.0,109687.0,109687.0,0.2098651
1748233260,109689.0,109689.0,109674.0,109675.0,0.06104194
1748233320,109674.0,109723.0,109672.0,109717.0,0.02775773
1748233380,109717.0,109718.0,109684.0,109684.0,0.09462001
1748233440,109696.0,109714.0,109694.0,109714.0,0.044329
1748233500,109708.0,109713.0,109708.0,109713.0,0.10161857
1748233560,109722.0,109722.0,109716.0,109716.0,0.027943
1748233620,109717.0,109717.0,109709.0,109709.0,0.015771
1748233680,109709.0,109709.0,109688.0,109688.0,0.24459088
1748233740,109694.0,109711.0,109694.0,109700.0,0.00629817
1748233800,109716.0,109720.0,109716.0,109716.0,0.014358
1748233860,109724.0,109724.0,109715.0,109715.0,0.05220253
1748233920,109716.0,109717.0,109715.0,109716.0,0.01546887
1748233980,109790.0,109790.0,109744.0,109747.0,0.52222843
1748234040,109722.0,109723.0,109692.0,109723.0,0.153742
1748234100,109731.0,109757.0,109731.0,109756.0,0.27901451
1748234160,109734.0,109734.0,109720.0,109722.0,0.00234295
1748234220,109722.0,109722.0,109712.0,109712.0,0.001376
1748234280,109713.0,109713.0,109709.0,109709.0,0.33662949
1748234340,109709.0,109713.0,109709.0,109709.0,0.004094
1748234400,109711.0,109711.0,109711.0,109711.0,0.00015
1748234460,109711.0,109713.0,109703.0,109703.0,0.12561846
1748234520,109704.0,109704.0,109699.0,109701.0,0.00475
1748234580,109698.0,109705.0,109697.0,109701.0,0.22713601
1748234640,109695.0,109695.0,109694.0,109694.0,0.00142519
1748234700,109713.0,109729.0,109713.0,109729.0,0.00137976
1748234760,109735.0,109764.0,109735.0,109764.0,0.00198943
1748234820,109763.0,109764.0,109732.0,109732.0,0.002326
1748234880,109714.0,109717.0,109714.0,109717.0,0.17693247
1748234940,109702.0,109709.0,109702.0,109709.0,0.00828223
1748235000,109702.0,109702.0,109702.0,109702.0,0.001039
1748235060,109694.0,109694.0,109656.0,109659.0,0.0889894
1748235120,109660.0,109661.0,109654.0,109654.0,0.00527497
1748235180,109652.0,109652.0,109592.0,109592.0,0.37174291
